file	layers	dir	tag	b1	b2	b3	b4	w1	w2	dw	bitfield
DATA\GLOBAL\OBJECTS\DE\COF\DEONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\DE\COF\DEOPHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\DF\COF\DFNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\DF\COF\DFONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DF\COF\DFOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DG\COF\DGNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\DG\COF\DGONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DG\COF\DGOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DJ\COF\DJNUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\DJ\COF\DJONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\DJ\COF\DJOPHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\DK\COF\DKNUHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DK\COF\DKONHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DK\COF\DKOPHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DK\COF\DKS1HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DK\COF\DKS2HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DK\COF\DKS3HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DK\COF\DKS4HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DL\COF\DLNUHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DL\COF\DLONHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DL\COF\DLOPHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DL\COF\DLS1HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DL\COF\DLS2HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DL\COF\DLS3HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DL\COF\DLS4HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DN\COF\DNNUHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DN\COF\DNONHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DN\COF\DNOPHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DN\COF\DNS1HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DN\COF\DNS2HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DN\COF\DNS3HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DN\COF\DNS4HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DO\COF\DONUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\DO\COF\DOONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DO\COF\DOOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DO\COF\DOS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DP\COF\DPNUHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DP\COF\DPONHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DP\COF\DPOPHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DP\COF\DPS1HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DP\COF\DPS2HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DP\COF\DPS3HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DP\COF\DPS4HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DT\COF\DTNUHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DT\COF\DTONHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DT\COF\DTOPHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DT\COF\DTS1HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DT\COF\DTS2HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DT\COF\DTS3HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DT\COF\DTS4HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DV\COF\DVNUHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DV\COF\DVONHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DV\COF\DVOPHTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DV\COF\DVS1HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DV\COF\DVS2HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DV\COF\DVS3HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DV\COF\DVS4HTH.COF	1	1	20	0	251	113	0	-1280	113	7469824	00000000110111111000111000000000b
DATA\GLOBAL\OBJECTS\DX\COF\DXNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\DX\COF\DXONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DX\COF\DXOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DX\COF\DXS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DX\COF\DXS2HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\DX\COF\DXS3HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\E1\COF\E1NUHTH.COF	2	1	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\OBJECTS\E1\COF\E1OPHTH.COF	2	1	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\OBJECTS\E1\COF\E1S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\E2\COF\E2NUHTH.COF	2	1	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\OBJECTS\E2\COF\E2OPHTH.COF	2	1	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\OBJECTS\E2\COF\E2S1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\E3\COF\E3NUHTH.COF	1	1	20	0	249	137	0	-1792	137	9042176	00000000100111111001000100000000b
DATA\GLOBAL\OBJECTS\E4\COF\E4NUHTH.COF	1	1	20	0	249	137	0	-1792	137	9042176	00000000100111111001000100000000b
DATA\GLOBAL\OBJECTS\E5\COF\E5NUHTH.COF	1	1	20	0	249	137	0	-1792	137	9042176	00000000100111111001000100000000b
DATA\GLOBAL\OBJECTS\E6\COF\E6NUHTH.COF	1	1	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\OBJECTS\E7\COF\E7NUHTH.COF	1	1	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\OBJECTS\E8\COF\E8NUHTH.COF	1	1	20	0	251	114	0	-1280	114	7535360	00000000110111110100111000000000b
DATA\GLOBAL\OBJECTS\EA\COF\EANUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\EA\COF\EAONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\EA\COF\EAOPHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\EW\COF\EWNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\EW\COF\EWONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\EW\COF\EWOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\F1\COF\F1NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F1\COF\F1ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\F1\COF\F1OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\F2\COF\F2NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F2\COF\F2ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\F2\COF\F2OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\F3\COF\F3NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F3\COF\F3ONHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F3\COF\F3OPHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F4\COF\F4NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F4\COF\F4ONHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F4\COF\F4OPHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F5\COF\F5NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F5\COF\F5ONHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F5\COF\F5OPHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F6\COF\F6NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F6\COF\F6ONHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F6\COF\F6OPHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F8\COF\F8NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\F9\COF\F9NUHTH.COF	1	1	20	0	251	115	0	-1280	115	7600896	00000000110111111100111000000000b
DATA\GLOBAL\OBJECTS\F9\COF\F9ONHTH.COF	1	1	20	0	251	115	0	-1280	115	7600896	00000000110111111100111000000000b
DATA\GLOBAL\OBJECTS\F9\COF\F9OPHTH.COF	1	1	20	0	251	115	0	-1280	115	7600896	00000000110111111100111000000000b
DATA\GLOBAL\OBJECTS\FB\COF\FBNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\FB\COF\FBONHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\FB\COF\FBOPHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\FH\COF\FHNUHTH.COF	1	1	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\OBJECTS\FH\COF\FHONHTH.COF	1	1	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\OBJECTS\FH\COF\FHOPHTH.COF	2	1	20	0	249	124	0	-1792	124	8190208	00000000100111110011111000000000b
DATA\GLOBAL\OBJECTS\FL\COF\FLNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\FN\COF\FNNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\FX\COF\FXNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\FX\COF\FXONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\FX\COF\FXOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\FY\COF\FYNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\FY\COF\FYONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\FY\COF\FYOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\FZ\COF\FZNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\FZ\COF\FZONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\FZ\COF\FZOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GA\COF\GANUHTH.COF	2	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\GA\COF\GAONHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GA\COF\GAOPHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GC\COF\GCNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\GC\COF\GCONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GC\COF\GCOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GD\COF\GDNUHTH.COF	2	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\GD\COF\GDONHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GD\COF\GDOPHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GF\COF\GFNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\GF\COF\GFONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GF\COF\GFOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GI\COF\GINUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\GI\COF\GIONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GI\COF\GIOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GI\COF\GIS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GP\COF\GPNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\GP\COF\GPONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GP\COF\GPOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GS\COF\GSNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\GS\COF\GSONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\GS\COF\GSOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\H2\COF\H2NUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\H2\COF\H2ONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\H2\COF\H2OPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HA\COF\HANUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HA\COF\HAONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HA\COF\HAOPHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HB\COF\HBNUHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HB\COF\HBONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HB\COF\HBOPHTH.COF	2	1	20	0	252	18	0	-1024	18	1244160	00000000001111110100100000000000b
DATA\GLOBAL\OBJECTS\HC\COF\HCNUHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HC\COF\HCONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HC\COF\HCOPHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HD\COF\HDNUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HD\COF\HDONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HD\COF\HDOPHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HE\COF\HENUHTH.COF	2	1	20	0	249	125	0	-1792	125	8255744	00000000100111111011111000000000b
DATA\GLOBAL\OBJECTS\HG\COF\HGNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HG\COF\HGONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HG\COF\HGOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HI\COF\HINUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HI\COF\HIONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HI\COF\HIOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HI\COF\HIS1HTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HL\COF\HLNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HL\COF\HLONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HL\COF\HLOPHTH.COF	2	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HM\COF\HMNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HM\COF\HMONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HN\COF\HNNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HN\COF\HNONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HN\COF\HNOPHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HO\COF\HONUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HO\COF\HOONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HO\COF\HOOPHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HQ\COF\HQNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HQ\COF\HQONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HQ\COF\HQOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HS\COF\HSNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HS\COF\HSONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HS\COF\HSOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HT\COF\HTNUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HT\COF\HTONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HT\COF\HTOPHTH.COF	2	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HU\COF\HUNUHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HU\COF\HUONHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HU\COF\HUOPHTH.COF	1	1	20	0	156	0	0	-25600	0	39936	00000000001110010000000000000000b
DATA\GLOBAL\OBJECTS\HV\COF\HVNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HV\COF\HVONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HV\COF\HVOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HW\COF\HWNUHTH.COF	1	1	20	0	0	19	0	0	19	1245184	00000000000000001100100000000000b
DATA\GLOBAL\OBJECTS\HW\COF\HWONHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
DATA\GLOBAL\OBJECTS\HW\COF\HWOPHTH.COF	1	1	20	0	240	253	127	-4096	32765	2147348480	00000000000011111011111111111110b
